Processing WAV file: C:\users\akohale\desktop\tap_recordings_pcm.wav (Samplerate: 48000 Hz, Total Samples: 1438080)
--- Tap Detection Log by Frame ---
Frame Size: 192 samples
----------------------------------
Frame | Start Time (s) | Tap Detected?
 4782 |         19.128 | 0
 4783 |         19.132 | 0
 4784 |         19.136 | 0
 4785 |         19.140 | 0
 4786 |         19.144 | 0
 4787 |         19.148 | 0
 4788 |         19.152 | 0
 4789 |         19.156 | 0
 4790 |         19.160 | 0
 4791 |         19.164 | 0
 4792 |         19.168 | 0
 4793 |         19.172 | 0
 4794 |         19.176 | 0
 4795 |         19.180 | 0
 4796 |         19.184 | 0
 4797 |         19.188 | 0
 4798 |         19.192 | 0
 4799 |         19.196 | 0
 4800 |         19.200 | 0
 4801 |         19.204 | 0
 4802 |         19.208 | 0
 4803 |         19.212 | 0
 4804 |         19.216 | 0
 4805 |         19.220 | 0
 4806 |         19.224 | 0
 4807 |         19.228 | 0
 4808 |         19.232 | 0
 4809 |         19.236 | 0
 4810 |         19.240 | 0
 4811 |         19.244 | 0
 4812 |         19.248 | 0
 4813 |         19.252 | 0
 4814 |         19.256 | 0
 4815 |         19.260 | 0
 4816 |         19.264 | 0
 4817 |         19.268 | 0
 4818 |         19.272 | 0
 4819 |         19.276 | 0
 4820 |         19.280 | 0
 4821 |         19.284 | 0
 4822 |         19.288 | 0
 4823 |         19.292 | 0
 4824 |         19.296 | 0
 4825 |         19.300 | 0
 4826 |         19.304 | 0
 4827 |         19.308 | 0
 4828 |         19.312 | 0
 4829 |         19.316 | 0
 4830 |         19.320 | 0
 4831 |         19.324 | 0
 4832 |         19.328 | 0
 4833 |         19.332 | 0
 4834 |         19.336 | 0
 4835 |         19.340 | 0
 4836 |         19.344 | 0
 4837 |         19.348 | 0
 4838 |         19.352 | 0
 4839 |         19.356 | 0
 4840 |         19.360 | 0
 4841 |         19.364 | 0
 4842 |         19.368 | 0
 4843 |         19.372 | 0
 4844 |         19.376 | 0
 4845 |         19.380 | 0
 4846 |         19.384 | 0
 4847 |         19.388 | 0
 4848 |         19.392 | 0
 4849 |         19.396 | 0
 4850 |         19.400 | 0
 4851 |         19.404 | 0
 4852 |         19.408 | 0
 4853 |         19.412 | 0
 4854 |         19.416 | 0
 4855 |         19.420 | 0
 4856 |         19.424 | 0
 4857 |         19.428 | 0
 4858 |         19.432 | 0
 4859 |         19.436 | 0
 4860 |         19.440 | 0
 4861 |         19.444 | 0
 4862 |         19.448 | 0
 4863 |         19.452 | 0
 4864 |         19.456 | 0
 4865 |         19.460 | 0
 4866 |         19.464 | 0
 4867 |         19.468 | 0
 4868 |         19.472 | 0
 4869 |         19.476 | 0
 4870 |         19.480 | 0
 4871 |         19.484 | 0
 4872 |         19.488 | 0
 4873 |         19.492 | 0
 4874 |         19.496 | 0
 4875 |         19.500 | 0
 4876 |         19.504 | 0
 4877 |         19.508 | 0
 4878 |         19.512 | 0
 4879 |         19.516 | 0
 4880 |         19.520 | 0
 4881 |         19.524 | 0
 4882 |         19.528 | 0
 4883 |         19.532 | 0
 4884 |         19.536 | 0
 4885 |         19.540 | 0
 4886 |         19.544 | 0
 4887 |         19.548 | 0
 4888 |         19.552 | 0
 4889 |         19.556 | 0
 4890 |         19.560 | 0
 4891 |         19.564 | 0
 4892 |         19.568 | 0
 4893 |         19.572 | 0
 4894 |         19.576 | 0
 4895 |         19.580 | 0
 4896 |         19.584 | 0
 4897 |         19.588 | 0
 4898 |         19.592 | 0
 4899 |         19.596 | 0
 4900 |         19.600 | 0
 4901 |         19.604 | 0
 4902 |         19.608 | 0
 4903 |         19.612 | 0
 4904 |         19.616 | 0
 4905 |         19.620 | 0
 4906 |         19.624 | 0
 4907 |         19.628 | 0
 4908 |         19.632 | 0
 4909 |         19.636 | 0
 4910 |         19.640 | 0
 4911 |         19.644 | 0
 4912 |         19.648 | 0
 4913 |         19.652 | 0
 4914 |         19.656 | 0
 4915 |         19.660 | 0
 4916 |         19.664 | 0
 4917 |         19.668 | 0
 4918 |         19.672 | 0
 4919 |         19.676 | 0
 4920 |         19.680 | 0
 4921 |         19.684 | 0
 4922 |         19.688 | 0
 4923 |         19.692 | 0
 4924 |         19.696 | 0
 4925 |         19.700 | 0
 4926 |         19.704 | 0
 4927 |         19.708 | 0
 4928 |         19.712 | 0
 4929 |         19.716 | 0
 4930 |         19.720 | 0
 4931 |         19.724 | 0
 4932 |         19.728 | 0
 4933 |         19.732 | 0
 4934 |         19.736 | 0
 4935 |         19.740 | 0
 4936 |         19.744 | 0
 4937 |         19.748 | 0
 4938 |         19.752 | 0
 4939 |         19.756 | 0
 4940 |         19.760 | 0
 4941 |         19.764 | 0
 4942 |         19.768 | 0
 4943 |         19.772 | 0
 4944 |         19.776 | 0
 4945 |         19.780 | 0
 4946 |         19.784 | 0
 4947 |         19.788 | 0
 4948 |         19.792 | 0
 4949 |         19.796 | 0
 4950 |         19.800 | 0
 4951 |         19.804 | 0
 4952 |         19.808 | 0
 4953 |         19.812 | 0
 4954 |         19.816 | 0
 4955 |         19.820 | 0
 4956 |         19.824 | 0
 4957 |         19.828 | 0
 4958 |         19.832 | 0
 4959 |         19.836 | 0
 4960 |         19.840 | 0
 4961 |         19.844 | 0
 4962 |         19.848 | 0
 4963 |         19.852 | 0
 4964 |         19.856 | 0
 4965 |         19.860 | 0
 4966 |         19.864 | 0
 4967 |         19.868 | 0
 4968 |         19.872 | 0
 4969 |         19.876 | 0
 4970 |         19.880 | 0
 4971 |         19.884 | 0
 4972 |         19.888 | 0
 4973 |         19.892 | 0
 4974 |         19.896 | 0
 4975 |         19.900 | 0
 4976 |         19.904 | 0
 4977 |         19.908 | 0
 4978 |         19.912 | 0
 4979 |         19.916 | 0
 4980 |         19.920 | 0
 4981 |         19.924 | 0
 4982 |         19.928 | 0
 4983 |         19.932 | 0
 4984 |         19.936 | 0
 4985 |         19.940 | 0
 4986 |         19.944 | 0
 4987 |         19.948 | 0
 4988 |         19.952 | 0
 4989 |         19.956 | 0
 4990 |         19.960 | 0
 4991 |         19.964 | 0
 4992 |         19.968 | 0
 4993 |         19.972 | 0
 4994 |         19.976 | 0
 4995 |         19.980 | 0
 4996 |         19.984 | 0
 4997 |         19.988 | 0
 4998 |         19.992 | 0
 4999 |         19.996 | 0
 5000 |         20.000 | 0
 5001 |         20.004 | 0
 5002 |         20.008 | 0
 5003 |         20.012 | 0
 5004 |         20.016 | 0
 5005 |         20.020 | 0
 5006 |         20.024 | 0
 5007 |         20.028 | 0
 5008 |         20.032 | 0
 5009 |         20.036 | 0
 5010 |         20.040 | 0
 5011 |         20.044 | 0
 5012 |         20.048 | 0
 5013 |         20.052 | 0
 5014 |         20.056 | 0
 5015 |         20.060 | 0
 5016 |         20.064 | 0
 5017 |         20.068 | 0
 5018 |         20.072 | 0
 5019 |         20.076 | 0
 5020 |         20.080 | 0
 5021 |         20.084 | 0
 5022 |         20.088 | 0
 5023 |         20.092 | 0
 5024 |         20.096 | 0
 5025 |         20.100 | 0
 5026 |         20.104 | 0
 5027 |         20.108 | 0
 5028 |         20.112 | 0
 5029 |         20.116 | 0
 5030 |         20.120 | 0
 5031 |         20.124 | 0
 5032 |         20.128 | 0
 5033 |         20.132 | 0
 5034 |         20.136 | 0
 5035 |         20.140 | 0
 5036 |         20.144 | 0
 5037 |         20.148 | 0
 5038 |         20.152 | 0
 5039 |         20.156 | 0
 5040 |         20.160 | 0
 5041 |         20.164 | 0
 5042 |         20.168 | 0
 5043 |         20.172 | 0
 5044 |         20.176 | 0
 5045 |         20.180 | 0
 5046 |         20.184 | 0
 5047 |         20.188 | 0
 5048 |         20.192 | 0
 5049 |         20.196 | 0
 5050 |         20.200 | 0
 5051 |         20.204 | 0
 5052 |         20.208 | 0
 5053 |         20.212 | 0
 5054 |         20.216 | 0
 5055 |         20.220 | 0
 5056 |         20.224 | 0
 5057 |         20.228 | 0
 5058 |         20.232 | 0
 5059 |         20.236 | 0
 5060 |         20.240 | 0
 5061 |         20.244 | 0
 5062 |         20.248 | 0
 5063 |         20.252 | 0
 5064 |         20.256 | 0
 5065 |         20.260 | 0
 5066 |         20.264 | 0
 5067 |         20.268 | 0
 5068 |         20.272 | 0
 5069 |         20.276 | 0
 5070 |         20.280 | 0
 5071 |         20.284 | 0
 5072 |         20.288 | 0
 5073 |         20.292 | 0
 5074 |         20.296 | 0
 5075 |         20.300 | 0
 5076 |         20.304 | 0
 5077 |         20.308 | 0
 5078 |         20.312 | 0
 5079 |         20.316 | 0
 5080 |         20.320 | 0
 5081 |         20.324 | 0
 5082 |         20.328 | 0
 5083 |         20.332 | 0
 5084 |         20.336 | 0
 5085 |         20.340 | 0
 5086 |         20.344 | 0
 5087 |         20.348 | 0
 5088 |         20.352 | 0
 5089 |         20.356 | 0
 5090 |         20.360 | 0
 5091 |         20.364 | 0
 5092 |         20.368 | 0
 5093 |         20.372 | 0
 5094 |         20.376 | 0
 5095 |         20.380 | 0
 5096 |         20.384 | 0
 5097 |         20.388 | 0
 5098 |         20.392 | 0
 5099 |         20.396 | 0
 5100 |         20.400 | 0
 5101 |         20.404 | 0
 5102 |         20.408 | 0
 5103 |         20.412 | 0
 5104 |         20.416 | 0
 5105 |         20.420 | 0
 5106 |         20.424 | 0
 5107 |         20.428 | 0
 5108 |         20.432 | 0
 5109 |         20.436 | 0
 5110 |         20.440 | 0
 5111 |         20.444 | 0
 5112 |         20.448 | 0
 5113 |         20.452 | 0
 5114 |         20.456 | 0
 5115 |         20.460 | 0
 5116 |         20.464 | 0
 5117 |         20.468 | 0
 5118 |         20.472 | 0
 5119 |         20.476 | 0
 5120 |         20.480 | 0
 5121 |         20.484 | 0
 5122 |         20.488 | 0
 5123 |         20.492 | 0
 5124 |         20.496 | 0
 5125 |         20.500 | 0
 5126 |         20.504 | 0
 5127 |         20.508 | 0
 5128 |         20.512 | 0
 5129 |         20.516 | 0
 5130 |         20.520 | 0
 5131 |         20.524 | 0
 5132 |         20.528 | 0
 5133 |         20.532 | 0
 5134 |         20.536 | 0
 5135 |         20.540 | 0
 5136 |         20.544 | 0
 5137 |         20.548 | 0
 5138 |         20.552 | 0
 5139 |         20.556 | 0
 5140 |         20.560 | 0
 5141 |         20.564 | 0
 5142 |         20.568 | 0
 5143 |         20.572 | 0
 5144 |         20.576 | 0
 5145 |         20.580 | 0
 5146 |         20.584 | 0
 5147 |         20.588 | 0
 5148 |         20.592 | 0
 5149 |         20.596 | 0
 5150 |         20.600 | 0
 5151 |         20.604 | 0
 5152 |         20.608 | 0
 5153 |         20.612 | 0
 5154 |         20.616 | 0
 5155 |         20.620 | 0
 5156 |         20.624 | 0
 5157 |         20.628 | 0
 5158 |         20.632 | 0
 5159 |         20.636 | 0
 5160 |         20.640 | 0
 5161 |         20.644 | 0
 5162 |         20.648 | 0
 5163 |         20.652 | 0
 5164 |         20.656 | 0
 5165 |         20.660 | 0
 5166 |         20.664 | 0
 5167 |         20.668 | 0
 5168 |         20.672 | 0
 5169 |         20.676 | 0
 5170 |         20.680 | 0
 5171 |         20.684 | 0
 5172 |         20.688 | 0
 5173 |         20.692 | 0
 5174 |         20.696 | 0
 5175 |         20.700 | 0
 5176 |         20.704 | 0
 5177 |         20.708 | 0
 5178 |         20.712 | 0
 5179 |         20.716 | 0
 5180 |         20.720 | 0
 5181 |         20.724 | 0
 5182 |         20.728 | 0
 5183 |         20.732 | 0
 5184 |         20.736 | 0
 5185 |         20.740 | 0
 5186 |         20.744 | 0
 5187 |         20.748 | 0
 5188 |         20.752 | 0
 5189 |         20.756 | 0
 5190 |         20.760 | 0
 5191 |         20.764 | 0
 5192 |         20.768 | 0
 5193 |         20.772 | 0
 5194 |         20.776 | 0
 5195 |         20.780 | 0
 5196 |         20.784 | 0
 5197 |         20.788 | 0
 5198 |         20.792 | 0
 5199 |         20.796 | 0
 5200 |         20.800 | 0
 5201 |         20.804 | 0
 5202 |         20.808 | 0
 5203 |         20.812 | 0
 5204 |         20.816 | 0
 5205 |         20.820 | 0
 5206 |         20.824 | 0
 5207 |         20.828 | 0
 5208 |         20.832 | 0
 5209 |         20.836 | 0
 5210 |         20.840 | 0
 5211 |         20.844 | 0
 5212 |         20.848 | 0
 5213 |         20.852 | 0
 5214 |         20.856 | 0
 5215 |         20.860 | 0
 5216 |         20.864 | 0
 5217 |         20.868 | 0
 5218 |         20.872 | 0
 5219 |         20.876 | 0
 5220 |         20.880 | 0
 5221 |         20.884 | 0
 5222 |         20.888 | 0
 5223 |         20.892 | 0
 5224 |         20.896 | 0
 5225 |         20.900 | 0
 5226 |         20.904 | 0
 5227 |         20.908 | 0
 5228 |         20.912 | 0
 5229 |         20.916 | 0
 5230 |         20.920 | 0
 5231 |         20.924 | 0
 5232 |         20.928 | 0
 5233 |         20.932 | 0
 5234 |         20.936 | 0
 5235 |         20.940 | 0
 5236 |         20.944 | 0
 5237 |         20.948 | 0
 5238 |         20.952 | 0
 5239 |         20.956 | 0
 5240 |         20.960 | 0
 5241 |         20.964 | 0
 5242 |         20.968 | 0
 5243 |         20.972 | 0
 5244 |         20.976 | 0
 5245 |         20.980 | 0
 5246 |         20.984 | 0
 5247 |         20.988 | 0
 5248 |         20.992 | 0
 5249 |         20.996 | 0
 5250 |         21.000 | 0
 5251 |         21.004 | 0
 5252 |         21.008 | 0
 5253 |         21.012 | 0
 5254 |         21.016 | 0
 5255 |         21.020 | 0
 5256 |         21.024 | 0
 5257 |         21.028 | 0
 5258 |         21.032 | 0
 5259 |         21.036 | 0
 5260 |         21.040 | 0
 5261 |         21.044 | 0
 5262 |         21.048 | 0
 5263 |         21.052 | 0
 5264 |         21.056 | 0
 5265 |         21.060 | 0
 5266 |         21.064 | 0
 5267 |         21.068 | 0
 5268 |         21.072 | 0
 5269 |         21.076 | 0
 5270 |         21.080 | 0
 5271 |         21.084 | 0
 5272 |         21.088 | 0
 5273 |         21.092 | 0
 5274 |         21.096 | 0
 5275 |         21.100 | 0
 5276 |         21.104 | 0
 5277 |         21.108 | 0
 5278 |         21.112 | 0
 5279 |         21.116 | 0
 5280 |         21.120 | 0
 5281 |         21.124 | 0
 5282 |         21.128 | 0
 5283 |         21.132 | 0
 5284 |         21.136 | 0
 5285 |         21.140 | 0
 5286 |         21.144 | 0
 5287 |         21.148 | 0
 5288 |         21.152 | 0
 5289 |         21.156 | 0
 5290 |         21.160 | 0
 5291 |         21.164 | 0
 5292 |         21.168 | 0
 5293 |         21.172 | 0
 5294 |         21.176 | 0
 5295 |         21.180 | 0
 5296 |         21.184 | 0
 5297 |         21.188 | 0
 5298 |         21.192 | 0
 5299 |         21.196 | 0
 5300 |         21.200 | 0
 5301 |         21.204 | 0
 5302 |         21.208 | 0
 5303 |         21.212 | 0
 5304 |         21.216 | 0
 5305 |         21.220 | 0
 5306 |         21.224 | 0
 5307 |         21.228 | 0
 5308 |         21.232 | 0
 5309 |         21.236 | 0
 5310 |         21.240 | 0
 5311 |         21.244 | 0
 5312 |         21.248 | 0
 5313 |         21.252 | 0
 5314 |         21.256 | 0
 5315 |         21.260 | 0
 5316 |         21.264 | 0
 5317 |         21.268 | 0
 5318 |         21.272 | 0
 5319 |         21.276 | 0
 5320 |         21.280 | 0
 5321 |         21.284 | 0
 5322 |         21.288 | 0
 5323 |         21.292 | 0
 5324 |         21.296 | 0
 5325 |         21.300 | 0
 5326 |         21.304 | 0
 5327 |         21.308 | 0
 5328 |         21.312 | 0
 5329 |         21.316 | 0
 5330 |         21.320 | 0
 5331 |         21.324 | 0
 5332 |         21.328 | 0
 5333 |         21.332 | 0
 5334 |         21.336 | 0
 5335 |         21.340 | 0
 5336 |         21.344 | 0
 5337 |         21.348 | 0
 5338 |         21.352 | 0
 5339 |         21.356 | 0
 5340 |         21.360 | 0
 5341 |         21.364 | 0
 5342 |         21.368 | 0
 5343 |         21.372 | 0
 5344 |         21.376 | 0
 5345 |         21.380 | 0
 5346 |         21.384 | 0
 5347 |         21.388 | 0
 5348 |         21.392 | 0
 5349 |         21.396 | 0
 5350 |         21.400 | 0
 5351 |         21.404 | 0
 5352 |         21.408 | 0
 5353 |         21.412 | 0
 5354 |         21.416 | 0
 5355 |         21.420 | 0
 5356 |         21.424 | 0
 5357 |         21.428 | 0
 5358 |         21.432 | 0
 5359 |         21.436 | 0
 5360 |         21.440 | 0
 5361 |         21.444 | 0
 5362 |         21.448 | 0
 5363 |         21.452 | 0
 5364 |         21.456 | 0
 5365 |         21.460 | 0
 5366 |         21.464 | 0
 5367 |         21.468 | 0
 5368 |         21.472 | 0
 5369 |         21.476 | 0
 5370 |         21.480 | 0
 5371 |         21.484 | 0
 5372 |         21.488 | 0
 5373 |         21.492 | 0
 5374 |         21.496 | 0
 5375 |         21.500 | 0
 5376 |         21.504 | 0
 5377 |         21.508 | 0
 5378 |         21.512 | 0
 5379 |         21.516 | 0
 5380 |         21.520 | 0
 5381 |         21.524 | 0
 5382 |         21.528 | 0
 5383 |         21.532 | 0
 5384 |         21.536 | 0
 5385 |         21.540 | 0
 5386 |         21.544 | 0
 5387 |         21.548 | 0
 5388 |         21.552 | 0
 5389 |         21.556 | 0
 5390 |         21.560 | 0
 5391 |         21.564 | 0
 5392 |         21.568 | 0
 5393 |         21.572 | 0
 5394 |         21.576 | 0
 5395 |         21.580 | 0
 5396 |         21.584 | 0
 5397 |         21.588 | 0
 5398 |         21.592 | 0
 5399 |         21.596 | 0
 5400 |         21.600 | 0
 5401 |         21.604 | 0
 5402 |         21.608 | 0
 5403 |         21.612 | 0
 5404 |         21.616 | 0
 5405 |         21.620 | 0
 5406 |         21.624 | 0
 5407 |         21.628 | 0
 5408 |         21.632 | 0
 5409 |         21.636 | 0
 5410 |         21.640 | 0
 5411 |         21.644 | 0
 5412 |         21.648 | 0
 5413 |         21.652 | 0
 5414 |         21.656 | 0
 5415 |         21.660 | 0
 5416 |         21.664 | 0
 5417 |         21.668 | 0
 5418 |         21.672 | 0
 5419 |         21.676 | 0
 5420 |         21.680 | 0
 5421 |         21.684 | 0
 5422 |         21.688 | 0
 5423 |         21.692 | 0
 5424 |         21.696 | 0
 5425 |         21.700 | 0
 5426 |         21.704 | 0
 5427 |         21.708 | 0
 5428 |         21.712 | 0
 5429 |         21.716 | 0
 5430 |         21.720 | 0
 5431 |         21.724 | 0
 5432 |         21.728 | 0
 5433 |         21.732 | 0
 5434 |         21.736 | 0
 5435 |         21.740 | 0
 5436 |         21.744 | 0
 5437 |         21.748 | 0
 5438 |         21.752 | 0
 5439 |         21.756 | 0
 5440 |         21.760 | 0
 5441 |         21.764 | 0
 5442 |         21.768 | 0
 5443 |         21.772 | 0
 5444 |         21.776 | 0
 5445 |         21.780 | 0
 5446 |         21.784 | 0
 5447 |         21.788 | 0
 5448 |         21.792 | 0
 5449 |         21.796 | 0
 5450 |         21.800 | 0
 5451 |         21.804 | 0
 5452 |         21.808 | 0
 5453 |         21.812 | 0
 5454 |         21.816 | 0
 5455 |         21.820 | 0
 5456 |         21.824 | 0
 5457 |         21.828 | 0
